0.99,0.3,0.2,logistic_regression,0.9928430404738401,0.9819842053307009
1.0,0.3,0.2,logistic_regression,0.9948173741362291,0.9940769990128332
0.9,0.3,0.2,decision_tree,0.9948173741362291,0.9948173741362291
0.95,0.3,0.2,decision_tree,0.9948173741362291,0.9948173741362291
0.99,0.3,0.2,decision_tree,0.9948173741362291,0.9948173741362291
1.0,0.3,0.2,decision_tree,0.9948173741362291,0.9948173741362291
0.9,0.3,0.2,random_forest,0.945705824284304,0.6813919052319842
0.95,0.3,0.2,random_forest,0.971618953603159,0.8738894373149062
0.99,0.3,0.2,random_forest,0.9903751233958539,0.9735932872655478
1.0,0.3,0.2,random_forest,0.9948173741362291,0.9925962487660415
0.9,0.3,0.3,svm_rbf,0.9743336623889437,0.9743336623889437
0.95,0.3,0.3,svm_rbf,0.9970384995064165,0.9970384995064165
0.99,0.3,0.3,svm_rbf,0.9970384995064165,0.9970384995064165
1.0,0.3,0.3,svm_rbf,0.9970384995064165,0.9970384995064165
0.9,0.3,0.3,logistic_regression,0.9587857847976308,0.7179170779861797
0.95,0.3,0.3,logistic_regression,0.9911154985192497,0.9397828232971372
0.99,0.3,0.3,logistic_regression,0.9950641658440277,0.9871668311944719
1.0,0.3,0.3,logistic_regression,0.9970384995064165,0.9965449160908193
0.9,0.3,0.3,decision_tree,0.9970384995064165,0.9970384995064165
0.95,0.3,0.3,decision_tree,0.9970384995064165,0.9970384995064165
0.99,0.3,0.3,decision_tree,0.9970384995064165,0.9970384995064165
1.0,0.3,0.3,decision_tree,0.9970384995064165,0.9970384995064165
0.9,0.3,0.3,random_forest,0.9575518262586377,0.7534550839091807
0.95,0.3,0.3,random_forest,0.9772951628825272,0.8926456071076012
0.99,0.3,0.3,random_forest,0.9933366238894373,0.9790227048371175
1.0,0.3,0.3,random_forest,0.9970384995064165,0.9955577492596249
0.9,0.3,0.4,svm_rbf,0.9807502467917077,0.9807502467917077
0.95,0.3,0.4,svm_rbf,0.998025666337611,0.998025666337611
0.99,0.3,0.4,svm_rbf,0.998025666337611,0.998025666337611
1.0,0.3,0.4,svm_rbf,0.998025666337611,0.998025666337611
0.9,0.3,0.4,logistic_regression,0.9684106614017769,0.7857847976307996
0.95,0.3,0.4,logistic_regression,0.9851924975320829,0.8938795656465943
0.99,0.3,0.4,logistic_regression,0.9955577492596249,0.9856860809476802
1.0,0.3,0.4,logistic_regression,0.998025666337611,0.9977788746298124
0.9,0.3,0.4,decision_tree,0.998025666337611,0.998025666337611
0.95,0.3,0.4,decision_tree,0.998025666337611,0.998025666337611
0.99,0.3,0.4,decision_tree,0.998025666337611,0.998025666337611
1.0,0.3,0.4,decision_tree,0.998025666337611,0.998025666337611
0.9,0.3,0.4,random_forest,0.9686574531095755,0.8240375123395854
0.95,0.3,0.4,random_forest,0.9834649555774926,0.9195459032576505
0.99,0.3,0.4,random_forest,0.9955577492596249,0.9844521224086871
1.0,0.3,0.4,random_forest,0.998025666337611,0.9970384995064165
0.9,0.3,0.5,svm_rbf,0.9866732477788747,0.9866732477788747
0.95,0.3,0.5,svm_rbf,0.9990128331688055,0.9990128331688055
0.99,0.3,0.5,svm_rbf,0.9990128331688055,0.9990128331688055
1.0,0.3,0.5,svm_rbf,0.9990128331688055,0.9990128331688055
